DEPTH,DTCO,ECGR,HART,PEFZ,RHOZ,TNPH,Gelogical layer
M,us/ft,gAPI,ohm.m,B/E,g/cm3,m3/m3,
2751.277,82.181,34.728,1.738,5.278,2.466,0.191,6
2751.43,82.168,33.253,1.61,5.281,2.463,0.179,6
2751.582,81.188,30.532,1.65,5.295,2.46,0.181,6
2751.734,80.607,30.413,1.649,5.281,2.455,0.178,6
2751.887,79.956,30.963,1.674,5.253,2.45,0.176,6
2752.039,78.846,32.396,1.704,5.244,2.445,0.173,6
2752.192,78.285,32.179,1.811,5.261,2.448,0.172,6
2752.344,78.288,33.427,1.949,5.301,2.457,0.167,6
2752.496,78.144,34.89,1.958,5.359,2.47,0.16,6
2752.649,79.137,36.518,2.063,5.393,2.49,0.147,6
2752.801,79.275,36.256,2.016,5.394,2.512,0.14,6
2752.954,80.029,35.146,2.136,5.353,2.529,0.145,6
2753.106,80.188,32.542,2.031,5.319,2.536,0.149,6
2753.258,79.954,32.487,2.002,5.294,2.534,0.156,6
2753.411,79.249,32.916,1.922,5.295,2.521,0.161,6
2753.563,79.98,33.93,1.953,5.325,2.504,0.158,6
2753.716,79.764,34.079,1.88,5.366,2.484,0.167,6
2753.868,80.886,34.537,1.825,5.353,2.477,0.17,6
2754.02,81.542,36.487,1.814,5.32,2.472,0.178,6
2754.173,81.309,38.382,1.717,5.27,2.473,0.174,6
2754.325,82.419,38.637,1.715,5.235,2.48,0.18,6
2754.478,82.421,37.955,1.62,5.171,2.496,0.183,6
2754.63,82.166,34.507,1.659,5.155,2.499,0.184,6
2754.782,82.573,32.498,1.635,5.215,2.482,0.178,6
2754.935,83.203,32.137,1.671,5.29,2.462,0.172,6
2755.087,83.576,34.588,1.703,5.309,2.461,0.172,6
2755.24,83.667,38.475,1.853,5.26,2.48,0.168,6
2755.392,83.681,42.276,1.794,5.228,2.5,0.165,6
2755.544,83.941,41.513,1.736,5.258,2.507,0.167,6
2755.697,84.084,39.665,1.701,5.308,2.506,0.169,6
2755.849,82.94,37.893,1.713,5.326,2.501,0.172,6
2756.002,82.038,35.276,1.547,5.22,2.497,0.18,6
2756.154,82.252,31.233,1.58,5.066,2.478,0.184,6
2756.306,81.427,31.779,1.604,4.932,2.455,0.179,6
2756.459,80.267,32.761,1.591,4.899,2.434,0.165,6
2756.611,80.594,34.036,1.598,4.908,2.437,0.166,6
2756.764,82.317,33.832,1.724,4.951,2.449,0.169,6
2756.916,81.772,35.519,1.785,4.939,2.467,0.176,6
2757.068,81.824,36.052,1.704,4.897,2.48,0.177,6
2757.221,81.622,33.681,1.654,4.819,2.488,0.162,6
2757.373,82.126,31.725,1.624,4.821,2.477,0.158,6
2757.526,81.026,30.832,1.744,4.84,2.465,0.153,6
2757.678,82.612,31.714,1.828,4.859,2.458,0.151,6
2757.83,83.265,35.999,1.911,4.807,2.465,0.154,6
2757.983,83.73,38.858,1.888,4.769,2.476,0.162,6
2758.135,83.892,40.507,1.669,4.721,2.493,0.167,6
2758.288,83.984,41.092,1.577,4.732,2.5,0.176,6
2758.44,83.445,40.193,1.542,4.782,2.492,0.174,6
2758.592,81.668,34.259,1.711,4.822,2.477,0.181,6
2758.745,81.224,34.843,1.781,4.823,2.471,0.165,6
2758.897,81.763,36.224,1.783,4.789,2.481,0.165,6
2759.05,82.665,36.137,1.718,4.803,2.49,0.166,6
2759.202,83.124,38.426,1.759,4.84,2.493,0.169,6
2759.354,82.095,40.891,1.789,4.855,2.493,0.171,6
2759.507,82.161,42.539,1.697,4.839,2.489,0.171,6
2759.659,82.633,39.307,1.65,4.818,2.486,0.163,6
2759.812,83.646,38.202,1.687,4.807,2.487,0.156,6
2759.964,84.056,41.385,1.738,4.815,2.492,0.153,6
2760.116,84.433,43.912,1.755,4.805,2.503,0.154,6
2760.269,84.159,44.231,1.688,4.778,2.513,0.156,6
2760.421,84.324,41.332,1.624,4.758,2.514,0.152,6
2760.574,84.571,41.008,1.679,4.746,2.513,0.154,6
2760.726,86.057,42.116,1.802,4.771,2.511,0.153,6
2760.878,86.502,43.43,1.834,4.809,2.512,0.16,6
2761.031,87.441,46.18,1.769,4.85,2.513,0.164,6
2761.183,87.662,45.428,1.673,4.825,2.517,0.175,6
2761.336,87.368,41.58,1.561,4.751,2.517,0.184,6
2761.488,86.704,37.687,1.472,4.7,2.495,0.182,6
2761.64,84.659,35.259,1.436,4.724,2.459,0.175,6
2761.793,83.17,35.23,1.472,4.762,2.435,0.167,6
2761.945,82.641,36.408,1.656,4.758,2.444,0.16,6
2762.098,81.288,35.419,1.846,4.756,2.469,0.155,6
2762.25,83.291,37.829,2.027,4.759,2.496,0.154,6
2762.402,83.947,38.8,1.955,4.781,2.515,0.152,6
2762.555,84.565,42.553,1.709,4.801,2.523,0.152,6
2762.707,84.869,43.485,1.673,4.844,2.521,0.157,6
2762.86,83.394,43.158,1.729,4.867,2.518,0.153,6
2763.012,84.35,42.909,1.757,4.898,2.512,0.149,6
2763.164,84.794,42.282,1.793,4.892,2.512,0.149,6
2763.317,84.434,43.501,1.769,4.856,2.516,0.157,6
2763.469,83.838,44.095,1.663,4.805,2.525,0.166,6
2763.622,87.95,43.631,1.532,4.758,2.531,0.165,6
2763.774,88.521,45.054,1.599,4.757,2.531,0.158,6
2763.926,88.683,45.92,1.638,4.724,2.536,0.159,6
2764.079,87.703,48.451,1.531,4.702,2.54,0.166,6
2764.231,87.459,48.738,1.434,4.709,2.539,0.17,6
2764.384,88.021,47.646,1.435,4.724,2.536,0.165,6
2764.536,87.599,45.966,1.536,4.739,2.537,0.16,6
2764.688,86.495,41.679,1.498,4.687,2.545,0.157,6
2764.841,86.211,38.548,1.599,4.663,2.541,0.156,6
2764.993,86.01,37.259,1.752,4.669,2.523,0.164,6
2765.146,85.903,42.815,1.901,4.69,2.501,0.175,6
2765.298,84.893,42.538,1.722,4.699,2.486,0.177,6
2765.45,84.569,37.318,1.611,4.685,2.479,0.178,6
2765.603,83.986,33.105,1.634,4.678,2.473,0.18,6
2765.755,83.157,31.602,1.648,4.68,2.468,0.188,6
2765.908,82.538,32.113,1.619,4.686,2.463,0.196,6
2766.06,82.726,32.837,1.554,4.739,2.446,0.199,6
2766.212,82.413,32.979,1.49,4.779,2.429,0.197,6
2766.365,82.335,33.235,1.487,4.784,2.424,0.191,6
2766.517,83.525,33.232,1.492,4.787,2.427,0.178,6
2766.67,84.254,34.205,1.487,4.811,2.434,0.167,6
2766.822,84.36,34.87,1.493,4.818,2.448,0.161,6
2766.974,85.513,41.384,1.475,4.76,2.477,0.163,6
2767.127,86.672,42.52,1.53,4.712,2.504,0.162,6
2767.279,87.443,43.509,1.547,4.73,2.513,0.159,6
2767.432,87.593,44.678,1.611,4.811,2.503,0.159,6
2767.584,86.381,45.647,1.581,4.869,2.498,0.162,6
2767.736,86.28,44.15,1.514,4.87,2.506,0.16,6
2767.889,87.896,43.109,1.5,4.841,2.517,0.159,6
2768.041,88.237,42.547,1.542,4.815,2.525,0.154,6
2768.194,87.502,41.608,1.569,4.841,2.523,0.149,6
2768.346,86.267,41.02,1.528,4.848,2.523,0.15,6
2768.498,87.233,40.804,1.543,4.808,2.53,0.151,6
2768.651,88.143,41.864,1.535,4.735,2.54,0.147,6
2768.803,88.562,46.703,1.561,4.687,2.547,0.148,6
2768.956,88.851,49.733,1.529,4.679,2.546,0.155,6
2769.108,88.724,50.363,1.376,4.67,2.548,0.16,6
2769.26,87.116,45.449,1.293,4.694,2.544,0.157,6
2769.413,87.013,43.315,1.455,4.751,2.542,0.156,6
2769.565,86.797,43.313,1.483,4.845,2.542,0.159,6
2769.718,86.959,44.215,1.369,4.925,2.548,0.163,6
2769.87,89.653,46.486,1.232,4.973,2.556,0.166,7
2770.022,92.081,47.98,1.259,4.988,2.558,0.171,7
2770.175,93.925,55.673,1.144,4.988,2.555,0.183,7
2770.327,97.334,59.187,1.031,4.991,2.539,0.201,7
2770.48,100.127,60.297,0.859,4.99,2.52,0.225,7
2770.632,104.473,59.969,0.863,4.95,2.507,0.227,7
2770.784,105.579,61.002,0.884,4.907,2.504,0.213,7
2770.937,105.266,63.392,0.894,4.863,2.507,0.211,7
2771.089,103.312,60.892,0.801,4.847,2.505,0.21,7
2771.242,97.592,54.654,0.816,4.859,2.499,0.188,7
2771.394,94.329,49.411,0.955,4.889,2.5,0.173,7
2771.546,91.719,45.583,1.355,4.961,2.507,0.156,7
2771.699,90.567,43.983,1.732,5.012,2.522,0.145,7
2771.851,91.058,48.214,1.69,5.058,2.533,0.158,7
2772.004,94.49,53.194,1.482,5.055,2.538,0.175,7
2772.156,97.645,56.601,1.026,5.051,2.529,0.213,7
2772.308,99.643,60.228,0.833,5.016,2.51,0.226,7
2772.461,100.562,62.297,0.772,4.949,2.49,0.21,7
2772.613,99.911,61.28,0.874,4.827,2.485,0.21,7
2772.766,102.918,60.772,0.965,4.691,2.489,0.209,7
2772.918,102.658,61.838,0.875,4.574,2.492,0.208,7
2773.07,102.308,59.275,0.852,4.491,2.493,0.196,7
2773.223,102.035,59.564,0.942,4.434,2.498,0.199,7
2773.375,100.508,59.034,1.015,4.379,2.505,0.199,7
2773.528,99.045,57.922,0.91,4.332,2.505,0.211,7
2773.68,97.526,53.28,0.844,4.304,2.498,0.195,7
2773.832,96.617,51.394,1.018,4.334,2.492,0.195,7
2773.985,94.115,50.495,1.087,4.418,2.489,0.196,7
2774.137,90.572,50.157,1.158,4.478,2.492,0.19,7
2774.29,90.569,47.265,1.142,4.493,2.498,0.174,7
2774.442,90.184,42.762,1.432,4.494,2.504,0.163,7
2774.594,87.175,39.468,1.605,4.509,2.506,0.153,7
2774.747,86.156,38.828,1.629,4.505,2.509,0.152,7
2774.899,86.788,40.366,1.527,4.492,2.51,0.162,7
2775.052,86.929,42.448,1.301,4.494,2.508,0.166,7
2775.204,87.68,43.043,1.307,4.519,2.502,0.161,7
2775.356,87.555,41.783,1.372,4.519,2.5,0.15,7
2775.509,86.196,40.2,1.652,4.51,2.501,0.152,7
2775.661,89.626,45.007,1.591,4.465,2.504,0.156,7
2775.814,90.69,47.649,1.377,4.442,2.506,0.171,7
2775.966,91.966,49.455,1.211,4.446,2.515,0.179,7
2776.118,93.199,43.917,1.039,4.49,2.532,0.179,7
2776.271,93.266,45.211,1.211,4.462,2.554,0.173,7
2776.423,92.122,47.565,1.122,4.429,2.545,0.177,7
2776.576,96.292,49.902,1.093,4.356,2.519,0.183,7
2776.728,96.253,50.849,1.044,4.297,2.488,0.185,7
2776.88,97.421,51.701,1.004,4.163,2.484,0.193,7
2777.033,97.032,53.612,0.989,4.087,2.482,0.199,7
2777.185,97.508,53.184,1.035,4.076,2.481,0.189,7
2777.338,95.895,53.685,1.143,4.165,2.473,0.18,7
2777.49,94.242,50.604,1.092,4.24,2.469,0.196,7
2777.642,92.453,51.651,1.199,4.312,2.464,0.195,7
2777.795,92.366,51.567,1.255,4.354,2.467,0.188,7
2777.947,91.847,50.107,1.42,4.341,2.481,0.181,7
2778.1,92.638,51.652,1.248,4.302,2.49,0.181,7
2778.252,92.315,53.981,1.068,4.256,2.489,0.185,7
2778.404,94.97,54.031,1.06,4.247,2.48,0.183,7
2778.557,95.024,53.64,1.111,4.237,2.482,0.185,7
2778.709,94.063,53.576,1.17,4.223,2.492,0.191,7
2778.862,94.422,51.283,1.005,4.269,2.491,0.199,7
2779.014,93.395,47.961,1.096,4.351,2.484,0.187,7
2779.166,93.108,46.755,1.222,4.456,2.475,0.18,7
2779.319,93.307,49.54,1.256,4.534,2.479,0.179,7
2779.471,93.45,52.853,1.219,4.602,2.487,0.183,7
2779.624,94.601,54.565,1.122,4.67,2.491,0.184,7
2779.776,94.972,55.568,1.06,4.741,2.491,0.188,7
2779.928,95.524,53.617,1.014,4.792,2.491,0.204,7
2780.081,94.561,51.148,1.161,4.812,2.497,0.208,7
2780.233,94.409,49.716,1.066,4.798,2.51,0.202,7
2780.386,92.687,47.746,1.137,4.792,2.518,0.186,7
2780.538,93.122,46.564,1.186,4.827,2.516,0.171,7
2780.69,92.214,45.738,1.367,4.882,2.513,0.161,7
2780.843,92.184,48.296,1.213,4.917,2.513,0.166,7
2780.995,93.172,54.244,1.107,4.916,2.516,0.177,7
2781.148,93.308,54.14,1.097,4.905,2.516,0.174,7
2781.3,93.675,51.161,1.203,4.928,2.514,0.173,7
2781.452,93.293,45.762,1.31,4.955,2.515,0.172,7
2781.605,92.485,44.641,1.302,4.969,2.516,0.178,7
2781.757,91.887,46.464,1.349,4.963,2.51,0.182,7
2781.91,91.764,49.244,1.223,4.94,2.501,0.183,7
2782.062,93.382,50.349,1.175,4.951,2.49,0.179,7
2782.214,92.117,51.849,1.13,4.949,2.49,0.18,7
2782.367,93.736,52.816,1.12,4.945,2.496,0.183,7
2782.519,93.594,52.585,1.081,4.925,2.504,0.19,7
2782.672,94.452,52.059,1.031,4.932,2.504,0.187,7
2782.824,94.369,49.718,1.045,4.969,2.5,0.179,7
2782.976,96.552,51.554,1.089,5,2.498,0.171,7
2783.129,95.485,51.053,1.171,4.983,2.503,0.17,7
2783.281,95.966,52.69,1.099,4.968,2.506,0.181,7
2783.434,92.544,54.753,1.053,4.971,2.501,0.19,7
2783.586,92.926,54.049,0.996,4.974,2.499,0.193,7
2783.738,95.511,52.162,1.057,4.972,2.501,0.19,7
2783.891,96.013,53.019,1.174,4.974,2.501,0.185,7
2784.043,96.361,56.898,1.061,4.977,2.495,0.2,7
2784.196,99.028,59.805,0.951,4.893,2.5,0.207,7
2784.348,99.972,56.63,0.907,4.804,2.506,0.21,7
2784.5,100.652,57.949,0.999,4.746,2.514,0.198,7
2784.653,100.161,58.723,1.052,4.752,2.513,0.191,7
2784.805,100.325,57.732,0.967,4.773,2.507,0.212,7
2784.958,100.371,52.4,0.966,4.82,2.494,0.215,7
2785.11,101.008,51.471,1.002,4.868,2.484,0.207,7
2785.262,100.231,52.438,1.087,4.876,2.482,0.195,7
2785.415,103.708,54.636,1.054,4.848,2.484,0.198,7
2785.567,102.909,59.741,1.027,4.821,2.48,0.215,7
2785.72,105.879,62.07,0.912,4.815,2.471,0.237,7
2785.872,106.868,64.83,0.859,4.817,2.46,0.246,7
2786.024,110.404,64.531,0.776,4.793,2.452,0.257,7
2786.177,111.085,68.781,0.763,4.722,2.448,0.26,7
2786.329,110.472,68.278,0.694,4.664,2.441,0.275,7
2786.482,111.688,68.109,0.712,4.646,2.432,0.266,7
2786.634,110.572,65.091,0.709,4.658,2.423,0.266,7
2786.786,109.785,65.69,0.692,4.618,2.421,0.266,7
2786.939,108.593,66.215,0.716,4.564,2.425,0.263,7
2787.091,108.575,66.727,0.767,4.549,2.433,0.257,7
2787.244,105.914,65.219,0.809,4.599,2.44,0.243,7
2787.396,106.065,63.858,0.79,4.675,2.439,0.251,7
2787.548,107.186,62.302,0.724,4.714,2.437,0.238,7
2787.701,107.529,62.02,0.772,4.751,2.434,0.23,7
2787.853,106.258,60.591,0.822,4.761,2.443,0.226,7
2788.006,106.346,60.45,0.842,4.758,2.456,0.226,7
2788.158,106.02,61.856,0.881,4.736,2.469,0.23,7
2788.31,105.518,62.807,0.88,4.742,2.476,0.241,7
2788.463,105.896,63.57,0.871,4.779,2.474,0.244,7
2788.615,104.903,64.487,0.796,4.803,2.47,0.23,7
2788.768,105.033,62.735,0.806,4.81,2.469,0.218,7
2788.92,104.611,61.878,0.885,4.811,2.476,0.216,7
2789.072,104.241,62.403,0.908,4.83,2.482,0.219,7
2789.225,105.252,61.961,0.854,4.896,2.475,0.227,7
2789.377,104.773,62.254,0.792,4.938,2.468,0.233,7
2789.53,103.901,64.31,0.813,4.953,2.463,0.251,7
2789.682,102.412,66.557,0.761,4.934,2.464,0.253,7
2789.834,99.623,63.404,0.719,4.933,2.461,0.219,7
2789.987,98.867,57.16,0.814,4.934,2.469,0.194,7
2790.139,97.951,52.954,1.121,4.907,2.491,0.168,7
2790.292,98.219,53.158,1.342,4.907,2.506,0.184,7
2790.444,100.258,60.919,0.988,4.95,2.501,0.196,7
2790.596,101.164,62.226,0.806,5.024,2.485,0.208,7
2790.749,100.069,60.711,0.831,5.058,2.482,0.216,7
2790.901,98.095,56.341,0.913,5.024,2.495,0.209,7
2791.054,94.751,50.948,1.042,4.969,2.508,0.187,7
2791.206,91.343,46.158,1.32,4.935,2.514,0.167,7
2791.358,95.06,50.252,1.741,4.945,2.509,0.165,7
2791.511,96.286,52.795,1.377,4.952,2.501,0.198,7
2791.663,99.304,56.378,0.885,4.951,2.496,0.211,7
2791.816,102.399,56.722,0.828,4.97,2.492,0.211,7
2791.968,101.468,56.799,0.987,4.999,2.49,0.205,7
2792.12,99.637,60.146,0.965,5.019,2.487,0.2,7
2792.273,99.944,57.86,0.831,4.993,2.489,0.192,7
2792.425,99.225,54.336,1.041,4.971,2.496,0.177,7
2792.578,97.549,53.486,1.37,4.971,2.505,0.184,7
2792.73,96.856,55.341,1.192,5.042,2.498,0.199,7
2792.882,96.32,57.737,0.891,5.104,2.487,0.217,7
2793.035,95.87,60.013,0.861,5.129,2.486,0.258,7
2793.187,101.641,55.425,1.049,5.057,2.504,0.243,7
2793.34,103.555,58.898,1.051,4.958,2.513,0.241,7
2793.492,103.605,62.491,0.802,4.889,2.497,0.263,7
2793.644,111.033,64.347,0.692,4.877,2.469,0.283,7
2793.797,113.363,64.524,0.705,4.88,2.453,0.281,7
2793.949,110.797,67.464,0.706,4.891,2.443,0.267,7
2794.102,111.623,68.743,0.635,4.892,2.438,0.271,7
2794.254,111.855,68.6,0.647,4.891,2.439,0.269,7
2794.406,111.539,66.93,0.749,4.893,2.45,0.269,7
2794.559,110.994,64.939,0.721,4.914,2.458,0.272,7
2794.711,104.226,61.532,0.741,4.949,2.463,0.264,7
2794.864,103.056,54.135,1.034,4.972,2.476,0.249,7
2795.016,101.04,54.533,1.059,4.985,2.493,0.225,7
2795.168,101.204,59.755,0.813,5.001,2.493,0.237,7
2795.321,101.887,62.199,0.661,4.978,2.477,0.253,7
2795.473,102.437,61.993,0.798,4.903,2.469,0.253,7
2795.626,102.084,59.613,1.081,4.818,2.49,0.221,7
2795.778,99.287,57.569,1.039,4.791,2.517,0.189,7
2795.93,99.951,57.138,0.98,4.829,2.53,0.205,7
2796.083,101.471,59.427,0.996,4.896,2.524,0.207,7
2796.235,102.792,61.508,0.956,4.95,2.514,0.227,7
2796.388,102.581,65.497,0.734,4.988,2.499,0.257,7
2796.54,102.061,66.497,0.74,5.009,2.48,0.282,7
2796.692,101.021,57.135,1.002,5.029,2.472,0.24,7
2796.845,100.34,53.225,1.276,5.023,2.489,0.2,7
2796.997,99.228,52.614,1.224,4.982,2.519,0.201,7
2797.15,99.004,59.117,0.985,4.927,2.533,0.212,7
2797.302,100.772,61.503,0.927,4.935,2.524,0.231,7
2797.454,104.851,63.536,0.968,4.985,2.507,0.241,7
2797.607,102.888,66.444,0.941,5.009,2.499,0.231,7
2797.759,101.497,67.046,0.809,4.963,2.496,0.227,7
2797.912,100.476,63.972,0.786,4.911,2.492,0.213,7
2798.064,100.432,62.213,0.909,4.933,2.491,0.196,7
2798.216,99.879,60.847,1.305,5.007,2.498,0.182,7
2798.369,97.606,60.975,1.104,5.077,2.503,0.201,7
2798.521,98.532,63.444,0.903,5.079,2.502,0.221,7
2798.674,98.876,62.068,0.985,5.069,2.497,0.223,7
2798.826,98.973,60.058,1.213,5.073,2.498,0.22,7
2798.978,99.64,60.425,1.205,5.074,2.505,0.221,7
2799.131,100.77,61.706,1.068,5.033,2.51,0.219,7
2799.283,102.585,63.519,0.987,4.973,2.509,0.223,7
2799.436,104.948,66.773,0.968,4.971,2.498,0.237,7
2799.588,105.984,67.762,0.965,5.006,2.485,0.25,7
2799.74,105.847,68.79,0.88,5.035,2.469,0.273,7
2799.893,105.03,70.265,0.771,5.002,2.458,0.278,7
2800.045,106.671,68.899,0.785,4.953,2.455,0.276,7
2800.198,108.988,68.968,0.932,4.938,2.463,0.26,7
2800.35,110.64,74.738,0.991,4.933,2.469,0.254,7
2800.502,112.06,79.387,0.911,4.88,2.453,0.262,7
2800.655,113.635,81.925,0.699,4.697,2.429,0.283,7
2800.807,115.26,81.647,0.64,4.499,2.416,0.297,7
2800.96,116.04,83.091,0.715,4.4,2.426,0.283,7
2801.112,115.478,83.109,0.762,4.46,2.435,0.298,7
2801.264,114.886,84.152,0.712,4.545,2.433,0.325,7
2801.417,113.399,86.113,0.645,4.563,2.425,0.332,7
2801.569,115.254,85.935,0.631,4.55,2.418,0.332,7
2801.722,115.877,81.556,0.675,4.535,2.42,0.326,7
2801.874,116.308,80.135,0.721,4.49,2.429,0.3,7
2802.026,115.471,79.101,0.735,4.405,2.431,0.308,7
2802.179,112.582,80.312,0.703,4.25,2.432,0.318,7
2802.331,112.287,78.582,0.688,4.175,2.426,0.303,7
2802.484,112.048,75.638,0.757,4.185,2.433,0.282,7
2802.636,110.781,76.243,0.792,4.298,2.443,0.259,7
2802.788,105.884,75.066,0.742,4.401,2.448,0.267,7
2802.941,105.752,73.702,0.721,4.443,2.448,0.269,7
2803.093,106.061,71.217,0.813,4.466,2.447,0.241,7
2803.246,106.42,70.636,0.979,4.501,2.456,0.24,7
2803.398,107.903,73.08,0.924,4.513,2.466,0.243,7
2803.55,110.353,75.784,0.775,4.489,2.466,0.258,7
2803.703,111.397,77.036,0.73,4.438,2.455,0.265,7
2803.855,111.736,76.236,0.741,4.377,2.45,0.26,7
2804.008,110.289,76.123,0.755,4.323,2.459,0.261,7
2804.16,104.742,70.124,0.771,4.288,2.472,0.247,7
2804.312,103.366,64.377,0.782,4.304,2.486,0.234,7
2804.465,104.326,61.263,0.943,4.373,2.494,0.218,7
2804.617,104.145,61.63,1.075,4.456,2.502,0.226,7
2804.77,104.057,69.105,0.95,4.525,2.495,0.244,7
2804.922,104.614,73.536,0.784,4.58,2.475,0.285,7
2805.074,105.999,75.48,0.693,4.627,2.453,0.277,7
2805.227,108.145,74.222,0.728,4.641,2.446,0.254,7
2805.379,110.945,71.703,0.82,4.648,2.45,0.249,7
2805.532,111.619,71.431,0.779,4.65,2.454,0.269,7
2805.684,112.658,72.933,0.732,4.656,2.45,0.281,7
2805.836,113.225,75.607,0.699,4.635,2.451,0.289,7
2805.989,113.399,76.867,0.693,4.619,2.455,0.283,7
2806.141,112.673,77.507,0.709,4.649,2.458,0.282,7
2806.294,109.081,78.07,0.686,4.718,2.455,0.284,7
2806.446,106.319,77.177,0.717,4.797,2.456,0.261,7
2806.598,106.104,74.965,0.779,4.879,2.465,0.26,7
2806.751,105.537,70.76,0.926,4.912,2.484,0.259,7
2806.903,105.079,69.996,0.916,4.883,2.492,0.271,7
2807.056,105.165,69.671,0.821,4.825,2.486,0.264,7
2807.208,109.011,68.455,0.785,4.813,2.468,0.255,7
2807.36,110.638,69.896,0.81,4.822,2.456,0.251,7
2807.513,110.844,72.181,0.756,4.827,2.446,0.271,7
2807.665,111.008,76.058,0.681,4.783,2.443,0.272,7
2807.818,108.536,73.273,0.661,4.714,2.447,0.276,7
2807.97,107.697,72.716,0.707,4.688,2.458,0.279,7
2808.122,104.364,69.081,0.81,4.779,2.467,0.25,7
2808.275,101.168,65.373,0.882,4.992,2.48,0.246,7
2808.427,100.145,60.704,0.984,5.217,2.504,0.224,7
2808.58,99.626,55.855,1.09,5.332,2.534,0.209,7
2808.732,98.925,58.16,1.125,5.297,2.545,0.206,7
2808.884,99.365,60.456,1.028,5.179,2.534,0.216,7
2809.037,105.72,62.468,0.931,5.073,2.513,0.226,7
2809.189,106.586,62.134,0.868,4.988,2.503,0.227,7
2809.342,107.445,64.69,0.899,4.93,2.503,0.224,7
2809.494,107.381,67.783,0.898,4.893,2.499,0.244,7
2809.646,107.415,71.043,0.828,4.921,2.487,0.26,7
2809.799,107.125,71.692,0.782,5.01,2.472,0.271,7
2809.951,107.697,73.223,0.762,5.176,2.467,0.268,7
2810.104,109.415,72.754,0.8,5.39,2.475,0.263,7
2810.256,109.274,70.763,0.844,5.526,2.499,0.247,7
2810.408,109.307,66.102,0.811,5.479,2.512,0.25,7
2810.561,109.211,66.769,0.739,5.258,2.501,0.258,7
2810.713,109.564,67.451,0.751,5.035,2.476,0.269,7
2810.866,108.728,70.27,0.809,4.922,2.461,0.263,7
2811.018,107.504,71.69,0.809,4.914,2.462,0.277,7
2811.17,106.288,70.889,0.777,4.937,2.461,0.282,7
2811.323,106.858,66.965,0.86,4.964,2.462,0.259,7
2811.475,106.805,64.552,0.929,5.003,2.471,0.25,7
2811.628,105.052,66.729,0.871,5.075,2.481,0.247,7
2811.78,105.512,68.272,0.811,5.157,2.481,0.247,7
2811.932,106.345,68.053,0.956,5.164,2.484,0.238,7
2812.085,105.8,68.443,0.943,5.093,2.49,0.234,7
2812.237,104.751,67.379,0.864,5.061,2.5,0.254,7
2812.39,105.523,67.573,0.898,5.199,2.52,0.252,7
2812.542,106.434,70.01,0.933,5.458,2.552,0.257,7
2812.694,107.379,72.662,0.855,5.564,2.588,0.263,7
2812.847,108.139,73.141,0.757,5.438,2.564,0.273,7
2812.999,109.217,70.747,0.795,5.132,2.514,0.283,7
2813.152,110.665,71.843,0.805,4.88,2.463,0.286,7
2813.304,111.111,75.308,0.69,4.735,2.449,0.288,7
2813.456,113.169,74.118,0.645,4.663,2.446,0.298,7
2813.609,114.115,72.609,0.674,4.596,2.444,0.279,7
2813.761,113.805,73.196,0.705,4.521,2.444,0.285,7
2813.914,112.79,74.988,0.695,4.461,2.445,0.275,7
2814.066,112.294,72.416,0.752,4.448,2.444,0.251,7
2814.218,109.112,70.366,0.794,4.477,2.445,0.23,7
2814.371,106.984,65.203,0.848,4.506,2.448,0.222,7
2814.523,105.632,63.294,0.933,4.501,2.452,0.221,7
2814.676,105.467,63.474,1.021,4.461,2.458,0.231,7
2814.828,105.141,64.522,0.944,4.471,2.451,0.257,7
2814.98,104.554,64.805,0.776,4.507,2.444,0.255,7
2815.133,101.941,60.462,0.82,4.548,2.447,0.223,7
2815.285,99.908,58.476,0.962,4.591,2.473,0.205,7
2815.438,98.312,56.096,1.125,4.681,2.503,0.191,7
2815.59,98.015,58.041,1.106,4.772,2.519,0.202,7
2815.742,100.475,57.969,0.995,4.773,2.51,0.213,7
2815.895,100.167,57.422,0.933,4.689,2.489,0.213,7
2816.047,101.628,57.632,0.978,4.62,2.472,0.213,7
2816.2,104.272,58.082,0.976,4.633,2.465,0.222,7
2816.352,106.121,59.073,0.914,4.655,2.466,0.242,7
2816.504,105.802,60.736,0.838,4.664,2.462,0.245,7
2816.657,104.479,62.28,0.828,4.646,2.463,0.24,7
2816.809,103.354,59.84,0.868,4.682,2.468,0.221,7
2816.962,101.632,56.896,0.946,4.784,2.475,0.21,7
2817.114,99.964,56.39,0.981,4.905,2.483,0.205,7
2817.266,102.187,59.887,1.007,4.984,2.485,0.207,7
2817.419,102.326,62.597,0.991,4.945,2.488,0.214,7
2817.571,104.134,60.657,0.971,4.837,2.484,0.218,7
2817.724,105.338,61.15,0.873,4.712,2.478,0.224,7
2817.876,105.725,61.66,0.804,4.664,2.471,0.223,7
2818.028,105.449,63.938,0.871,4.683,2.471,0.225,7
2818.181,104.872,65.25,0.946,4.777,2.468,0.228,7
2818.333,102.901,64.151,0.96,4.88,2.462,0.236,7
2818.486,103.514,61.254,0.906,4.957,2.455,0.252,7
2818.638,105.276,62.625,0.916,4.954,2.456,0.248,7
2818.79,105.044,63.045,0.907,4.893,2.462,0.244,7
2818.943,101.235,63.068,0.871,4.79,2.472,0.245,7
2819.095,99.715,59.32,0.855,4.715,2.479,0.227,7
2819.248,97.88,56.252,0.929,4.648,2.492,0.208,7
2819.4,97.288,55.044,1.187,4.589,2.505,0.198,7
2819.552,97.22,54.859,1.272,4.53,2.511,0.202,7
